"name"	"description"	"shortDescription"	"price"	"marketPrice"	"currency"	"category"	"location"	"duration"	"maxParticipants"	"minParticipants"	"image"	"images"	"isActive"	"isFeatured"	"tags"	"difficulty"	"seoTitle"	"seoDescription"	"seoKeywords"
"Balade en Side Car"	"Visitez Marrakech en Side-car !
Une activité inédite à Marrakech.Un chauffeur sympathique, qui est également guide, vous fera visiter en side-car des lieux incontournables de Marrakech et aussi des endroits magnifiques hors des sentiers battus ! Vous pouvez choisir le Désert d’Agafay, les montagnes de l’Atlas, la médina où encore la palmeraie de Marrakech, pour quelques heures où pour une journée complète.
INFORMATIONS IMPORTANTES :
-Maximum 2 personnes par sidecar.
-L’activité est possible dès 1 an. Pour les enfants de moins de 12 ans, ils devront être accompagné d’un adulte dans le side car.
–Cliquer ici pour le point de rendez-vous.
-Votre confort est leur priorité. Ainsi tout est compris dans les prix: les casques, des bouteilles d’eau et de la crème solaire sont mis à votre disposition pendant toute la balade.
-Un lien de paiement vous sera envoyé pour régler l’activité et confirmer la réservation.
Le programme :
-Rencontre au point de rendez-vous.
-Votre chauffeur vous présente l’itinéraire exclusif qu’il/elle a établi en fonction de vos envies, de vos affinités et de vos centres d’intérêt !
-Partez pour une fabuleuse balade.
Voir la localisation"	"Visitez Marrakech en Side-car !"	"1"	""	"USD"	"Activities"	"Guéliz"	"Les différentes balades :
ESSENTIAL RIDE : Médina et Palmeraie
Durée : 1h30
TARIF : 1,950 MAD par sidecar pour 1 à 2 personnes
Visitez la médina et La Palmeraie en Side Car !
Ballet incessant de couleurs chatoyantes et de scènes de vie désuètes, offrez-vous un point de vue privilégié sur la vie quotidienne dans la médina. Vous pouvez aussi choisir de partir à la découverte de la mythique palmeraie, une oasis millénaire avec ses palmiers et sa vue imprenable sur les Jbilets. Le quartier français, le Gueliz est aussi une belle balade à faire pour tous les amoureux d’art déco et de vestiges des années 30.
THE SECRET RIDE : Médina et Palmeraie
Durée : 3h00
TARIF : 2,790 MAD par sidecar pour 1 à 2 personnes.
Vous prendrez plus de temps que l’Essential Riad pour visiter la médina et la Palmeraie !
THE DÉSERT RIDE : désert d’Agafay
Durée : 6h00. De 9h00 à 15h00
Déjeuner et visites inclus
TARIF : 4,620 MAD par sidecar pour 1 à 2 personnes.
Sillonnez les paysages lunaires du désert de pierres d’Agafay avec ses villages berbères et ses luxuriantes oasis. Découvrez une école coranique du 16e siècle encore habitée par les descendants du saint fondateur et concluez cette escapade avec un déjeuner marocain dans un luxueux bivouac faisant face aux montagnes.
THE ATLAS RIDE : montagnes de l’Atlas
Durée : 10h00. De 8h00 à 18h30.
Déjeuner traditionnel inclus
TARIF : 5,200 MAD par sidecar pour 1 à 2 personnes.
Partez pour une journée d’aventure au grand air sur les contreforts des montagnes de l’Atlas.
Déjeunez dans un village berbère et explorez le lieu à pied afin d’en savoir plus sur ses traditions, son architecture et sur sa vie quotidienne.
Sur le chemin plusieurs possibilités s’offrent à vous dont un souk berbère, une kasbah du 19e siècle, un peu d’escalade pour aller voir des peintures rupestres ou emprunter les pistes du désert de pierres d’Agafay."	""	""	"https://marrakechbestof.com/wp-content/uploads/2018/12/CDAAEA5A-1ACB-4582-9573-E60C7F405821-1024x806.jpeg"	"https://marrakechbestof.com/wp-content/uploads/2018/12/CDAAEA5A-1ACB-4582-9573-E60C7F405821-1024x806.jpeg,https://marrakechbestof.com/wp-content/uploads/2018/12/F499007C-FB44-4198-AE5C-BF87F259372A-1024x806.jpeg,https://marrakechbestof.com/wp-content/uploads/2018/12/D57440B6-D2CC-473B-8ECE-16C90D69AD14-1024x806.jpeg,https://marrakechbestof.com/wp-content/uploads/2018/12/47F86BA3-BA23-4DAB-9299-3EB0EE76283D-1024x806.jpeg"	"TRUE"	"FALSE"	""	"Easy"	"Balade en Side Car - Marrakech Best Of"	""	""
"Buggy à la Palmeraie"	"Les horaires changent durant le Ramadan (du 23 mars au 20 avril inclus) :
Maximum 15h00 pour le départ de l’hôtel durant le ramadan.
Les horaires après 15h00 ne sont pas disponibles durant cette période.
Une balade inoubliable pour découvrir la Palmeraie de Marrakech en buggy !
La palmeraie est un endroit incontournable à faire lors de votre séjour, à seulement 25 minutes du centre.
INFORMATIONS IMPORTANTES :
-Le transport aller/retour depuis votre logement est inclus. D’autres personnes peut être présentes durant le trajet.
– Même si vous êtes seuls, vous payerez le tarif du buggy 2 places.
-Vous serez accompagné du guide uniquement. Il n’y aura pas de personnes extérieures à votre groupe.
– Supplément à prévoir si votre hôtel est éloigné : Si votre hôtel est à + de 22km de la base du partenaire, voici le supplément à régler entre 2 et 6 personnes. Vous serez bien sûr mis au courant de ce supplément dès la réservation :
Hôtel situé entre 22km à 30km de la base : 150 DH Hôtel situé entre 31km à 40km de la base : 250 DH
Hôtel situé entre 41km à 50km de la base : 300 DH
-Prévoyez des chaussures fermées.
-Le paiement se fait sur place.
Le programme :
-Le chauffeur vient vous chercher à votre logement selon l’heure choisie.
-Après 25 minutes de route, vous arrivez à la Palmeraie.
-Après explication des machines, vous partez pour une balade privée de 2h avec le guide.
-Arrêt dans un bivouac traditionnel pour une pause thé.
-Plusieurs arrêts sont proposés pour prendre des photos.
Voir la localisation"	"Les horaires changent durant le Ramadan (du 23 mars au 20 avril inclus) : "	"160"	""	"EUR"	"Activities"	"Palmeraie"	"-Buggy 800cc 1600dh (160€) pour 2 personnes
-Buggy 900cc 1900dh (190€) pour 2 personnes
-Buggy 1000 turbo 2500dh (250€) pour 2 personnes"	""	""	"https://marrakechbestof.com/wp-content/uploads/2018/09/palmeraie-et-desert-rocheux-pour-une-sortie-en-buggy-au-depart-de-marrakech-des-palmeraies-sauvages-villages-marocains-typiques-nature-decouverte-gomorokko_143_2048x-1-1024x747.jpg"	"https://marrakechbestof.com/wp-content/uploads/2018/09/palmeraie-et-desert-rocheux-pour-une-sortie-en-buggy-au-depart-de-marrakech-des-palmeraies-sauvages-villages-marocains-typiques-nature-decouverte-gomorokko_143_2048x-1-1024x747.jpg,https://marrakechbestof.com/wp-content/uploads/2018/09/circuit-buggy-marrakech.jpg"	"TRUE"	"FALSE"	""	"Easy"	"Buggy à la Palmeraie - Marrakech Best Of"	""	""
"Balade en moto-cross à la Palmeraie"	"Une balade inoubliable pour découvrir la Palmeraie de Marrakech en moto-cross!
La palmeraie est un endroit incontournable à faire lors de votre séjour, à seulement 25 minutes du centre.
INFORMATIONS IMPORTANTES :
-Vous pouvez réserver cette activité si vous êtes au minimum 2 personnes.
-Vous serez accompagné du guide uniquement. Il n’y aura pas de personnes extérieures à votre groupe.
-Prévoyez des chaussures fermées.
-Le paiement se fait sur place.
Le programme :
-Après explication des machines, vous partez pour une balade privée de 1h ou 2h avec le guide.
-Arrêt dans un bivouac traditionnel pour une pause thé.
-Plusieurs arrêts sont proposés pour prendre des photos."	"Une balade inoubliable pour découvrir la Palmeraie de Marrakech en moto-cross!"	"160"	""	"EUR"	"Activities"	"Palmeraie"	"TARIFS: 

1h de balade privée sans transport: 1600 DH (160€) par personne.
2h de balade privée avec transport: 2100 DH (210€) par personne.

Nous proposons 4 moto-cross:

Y2 250 CC
KTM 250 CC
KTM 450 CC
CRF 450 CC"	""	""	"https://marrakechbestof.com/wp-content/uploads/2024/01/WhatsApp-Image-2024-01-09-at-18.47.36-819x1024.jpeg"	"https://marrakechbestof.com/wp-content/uploads/2024/01/WhatsApp-Image-2024-01-09-at-18.47.36-819x1024.jpeg,https://marrakechbestof.com/wp-content/uploads/2024/01/WhatsApp-Image-2024-01-09-at-18.46.48-768x1024.jpeg"	"TRUE"	"FALSE"	""	"Easy"	"Balade en moto-cross à la Palmeraie - Marrakech Best Of"	""	""
"Balade à cheval à la Palmeraie"	"Une superbe balade à dos de cheval dans la Palmeraie pour voir de superbes paysages.
Que vous soyez débutant ou confirmé, la balade sera un véritable souvenir lors de votre séjour. Nous vous conseillons d’y aller pour le coucher de soleil ou le matin pour éviter les fortes chaleurs de l’après-midi.
INFORMATIONS IMPORTANTES :
-Les enfants peuvent monter sur un poney.
-Prévoyez des chaussures fermées.
-Le paiement se fait sur place.
– Vous pouvez réserver cette activité si vous êtes au minimum 2 personnes.
Voir la localisation"	"Une superbe balade à dos de cheval dans la Palmeraie pour voir de superbes paysages."	"40"	""	"EUR"	"Activities"	"Palmeraie"	"400 DH (40€) par personne pour une balade à cheval d’1h.
400 DH (40€) par personne pour une balade à poney d’1h.
Avec le transport compris aller retour à partir de 2 personnes"	""	""	"https://marrakechbestof.com/wp-content/uploads/2018/09/CA-Maroc-chevauchee-desert-cheval-aventure-20.jpg"	"https://marrakechbestof.com/wp-content/uploads/2018/09/CA-Maroc-chevauchee-desert-cheval-aventure-20.jpg,https://marrakechbestof.com/wp-content/uploads/2018/09/téléchargement-2-1.jpeg,https://marrakechbestof.com/wp-content/uploads/2018/09/Installations_3-1024x768.jpg,https://marrakechbestof.com/wp-content/uploads/2018/09/d0dd25e804ad57272e1c2f5cba440314_les-ecuries-de-marrakech_ecuries-de-marrakech.jpg"	"TRUE"	"FALSE"	""	"Easy"	"Balade à cheval à la Palmeraie - Marrakech Best Of"	""	""
"Shooting romantique à la poterie"	"Offrez-vous un shooting romantique privé lors de votre cours de poterie.
Profitez de ce moment pour exprimer votre créativité en duo et laissez le photographe professionnel immortaliser ces souvenirs inoubliables.
INFORMATIONS IMPORTANTES :
-L’activité dure deux heures.
-Le paiement devra être fait à l’avance. Le prestataire vous contactera et vous enverra un lien de paiement sécurisé pour régler le total par carte bancaire.
Voir la localisation"	"Offrez-vous un shooting romantique privé lors de votre cours de poterie."	"550"	""	"EUR"	"Activities"	"Sidi Ghanem"	"Prix à partir de 5500DH (550€)."	""	""	"https://marrakechbestof.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-12-at-15.03.42-1-819x1024.jpeg"	"https://marrakechbestof.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-12-at-15.03.42-1-819x1024.jpeg,https://marrakechbestof.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-12-at-15.03.42-2-819x1024.jpeg,https://marrakechbestof.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-12-at-15.03.42-3-819x1024.jpeg,https://marrakechbestof.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-12-at-15.03.42-819x1024.jpeg,https://marrakechbestof.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-12-at-15.03.41-3-819x1024.jpeg,https://marrakechbestof.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-12-at-15.03.41-4-819x1024.jpeg"	"TRUE"	"FALSE"	""	"Easy"	"Shooting romantique à la poterie - Marrakech Best Of"	""	""
"Balade à cheval à Agafay"	"Une superbe balade à dos de cheval dans le désert d’Agafay pour voir de superbes paysages.
Que vous soyez débutant ou confirmé, la balade sera un véritable souvenir lors de votre séjour. Nous vous conseillons d’y aller pour le coucher de soleil ou le matin pour éviter les fortes chaleurs de l’après-midi.
INFORMATIONS IMPORTANTES :
-Vous avez le choix entre deux formules: avec ou sans transport
-Prévoyez des chaussures fermées.
-Le paiement se fait sur place.
-Vous pouvez réserver cette activité si vous êtes au minimum 2 personnes.
Le programme :
-Arrivez à Agafay vous faites connaissance avec les chevaux.
-Vous partez pour une balade d’1 heure.
-Une pause thé est proposée pendant la balade."	"Une superbe balade à dos de cheval dans le désert d’Agafay pour voir de superbes paysages."	"65"	""	"EUR"	"Activities"	"Désert d'Agafay"	"650 DH (65€) par personne pour une balade à cheval d’1h sans transport
1000 DH (100€) par personne pour une balade à cheval d’1h avec transport"	""	""	"https://marrakechbestof.com/wp-content/uploads/2024/04/IMG_4917-1024x544.jpg"	"https://marrakechbestof.com/wp-content/uploads/2024/04/IMG_4917-1024x544.jpg"	"TRUE"	"FALSE"	""	"Easy"	"Balade à cheval à Agafay - Marrakech Best Of"	""	""
"Visite des Souks et Jamaa El Fna"	"Partez à la médina et visitez les souks avec notre guide !
La visite est privée, il n’y aura que vous avec le guide.La médina de Marrakech est tout simplement magique et possède une véritable âme de jour comme de nuit.Vous partirez avec notre guide sillonner les ruelles étroites de la médina pour découvrir les différents souks, il y en a une multitude ! Comme par exemple : le souk de bijoux, de cuir, de cuivre, épices, tapis…Le guide vous donnera des explications très intéressantes sur les souks. Il sera aussi très utile lors de vos négociations si vous souhaitez faire un peu de shopping.
INFORMATIONS IMPORTANTES :
-Les horaires de visites sont 10h-14h ou 14h30-18h30. 
-Evitez de faire la visite le vendredi car c’est le jour de prière et beaucoup de boutiques ferment l’après midi.
– On vous recommande de réserver un jour entre le lundi et le jeudi pour pouvoir y voir tous les artisans.
-Un minimum de 2 personnes est exigé.
-Un acompte de 10€ sera demandé via lien de paiement pour confirmer la réservation.
-Le point de rdv avec le guide se fera devant le café médina rouge à Jamaa Al fna.
Le programme :
-Le point de rendez-vous sera donné près de Jamaa El fna.
-Vous commencerez la visite avec des explications très intéressantes sur la place Jamaa El fna.
-Vous visiterez ensuite les différents souks."	"Partez à la médina et visitez les souks avec notre guide !"	"25"	""	"EUR"	"Activities"	"Médina"	"250 DH (25€) par personne pour la demi journée avec le guide. 4h de visite.
minimum 2 personnes
Pour toutes les visites de plus de 2 personnes : toutes les personnes en plus payeront uniquement 5€ et non 25€
Exemple : vous êtes 3, 2 payeront 25€ et la 3eme personne payera 5€, soit au total 25+25+5 = 55€ la visite"	""	"2"	"https://marrakechbestof.com/wp-content/uploads/2022/01/04097B4D-07B7-4463-B958-753098C0114E.jpeg"	"https://marrakechbestof.com/wp-content/uploads/2022/01/04097B4D-07B7-4463-B958-753098C0114E.jpeg,https://marrakechbestof.com/wp-content/uploads/2022/01/EBE3A030-E88C-4A80-A4EB-A0601BB06060.jpeg,https://marrakechbestof.com/wp-content/uploads/2022/01/A37DC03C-AF44-4F15-9361-FF5B1DF182E9.jpeg,https://marrakechbestof.com/wp-content/uploads/2022/01/5D712A4B-2543-487C-A23C-0A16A5EB5CF6.jpeg,https://marrakechbestof.com/wp-content/uploads/2022/01/F78C4204-0770-42B8-BD4C-7E88BF5C0161.jpeg"	"TRUE"	"FALSE"	""	"Easy"	"Visite des Souks et Jamaa El Fna - Marrakech Best Of"	""	""
"Balade en raptor à la Palmeraie"	"Une balade inoubliable pour découvrir la Palmeraie de Marrakech sur un Raptor 700cc!
La palmeraie est un endroit incontournable à faire lors de votre séjour, à seulement 25 minutes du centre.
INFORMATIONS IMPORTANTES :
-Vous pouvez réserver cette activité si vous êtes au minimum 2 personnes.
-Vous serez accompagné du guide uniquement. Il n’y aura pas de personnes extérieures à votre groupe.
-Prévoyez des chaussures fermées.
-Le paiement se fait sur place.
Le programme :
-Après explication des machines, vous partez pour une balade privée de 1h ou 2h avec le guide.
-Arrêt dans un bivouac traditionnel pour une pause thé.
-Plusieurs arrêts sont proposés pour prendre des photos."	"Une balade inoubliable pour découvrir la Palmeraie de Marrakech sur un Raptor 700cc!"	"160"	""	"EUR"	"Activities"	"Palmeraie"	"Raptor 700 CC – 1h sans transport: 1600 DH (160€) par personne.
Raptor 700 CC – 2h avec transport: 2100 DH (210€) par personne."	""	""	"https://marrakechbestof.com/wp-content/uploads/2024/01/WhatsApp-Image-2024-01-09-at-18.47.13-768x1024.jpeg"	"https://marrakechbestof.com/wp-content/uploads/2024/01/WhatsApp-Image-2024-01-09-at-18.47.13-768x1024.jpeg"	"TRUE"	"FALSE"	""	"Easy"	"Balade en raptor à la Palmeraie - Marrakech Best Of"	""	""
"Atelier de broderie"	"Une activité originale à faire et à partager avec vos proches !
L’atelier est animé par Nadia et Khadija, deux brodeuses passionnées qui vous guideront dans la personnalisation d’une corbeille en paille avec le prénom ou le mot de votre choix.
Vous découvrirez également la boutique et l’univers de la broderie marocaine.
C’est une expérience à la fois ludique et créative, qui vous permettra de repartir avec un souvenir unique fabriqué de vos mains !
INFORMATIONS IMPORTANTES :
-3 créneaux sont possibles : 10h-12h, 14h30-16h30 ou 17h-19h.
-A partir de 10 ans.
-Le cours n’est pas privatif, vous serez avec 10 personnes maximum.
-Le paiement devra être fait à l’avance. Le prestataire vous contactera et vous enverra un lien de paiement sécurisé pour régler le total par carte bancaire.
Voir la localisation"	"Une activité originale à faire et à partager avec vos proches !"	"38"	""	"EUR"	"Activities"	"Médina"	"380 DH (38€) par personne
pour 2H d’atelier et vous repartirez avec votre corbeille personnalisé"	""	""	"https://marrakechbestof.com/wp-content/uploads/2023/11/BB12183E-3E30-4A33-AE7E-605166CD6B0D-1024x576.jpeg"	"https://marrakechbestof.com/wp-content/uploads/2023/11/BB12183E-3E30-4A33-AE7E-605166CD6B0D-1024x576.jpeg,https://marrakechbestof.com/wp-content/uploads/2023/11/954326E6-5CFC-4808-874D-3755C237522A-1024x576.jpeg,https://marrakechbestof.com/wp-content/uploads/2023/11/F22B7C03-A39F-4E1C-A13D-6BE358C93E2E-1024x576.jpeg,https://marrakechbestof.com/wp-content/uploads/2023/11/54916F06-90D0-4191-A0F4-36C476117E20-1024x576.jpeg,https://marrakechbestof.com/wp-content/uploads/2023/11/E0345D42-84F5-4010-B598-D364F3D2B296-1024x576.jpeg,https://marrakechbestof.com/wp-content/uploads/2023/11/40BF93C0-5218-4ED1-8995-90433E4DC1F1-1024x576.jpeg,https://marrakechbestof.com/wp-content/uploads/2023/11/2359D45B-8FA5-4AF7-AAD7-FAC6CAFF4982-1024x576.jpeg,https://marrakechbestof.com/wp-content/uploads/2023/11/2BA3A9D9-4365-4054-8DA7-FC3032003522-1024x576.jpeg"	"TRUE"	"FALSE"	""	"Easy"	"Atelier de broderie - Marrakech Best Of"	""	""
"Parapente"	"Découvrez Marrakech d’une manière unique avec notre activité de parapente. Envolez-vous au-dessus des montagnes de l’Atlas pour vivre une aventure inoubliable. Des sensations fortes et des vues époustouflantes vous attendent dans le ciel de Marrakech !
INFORMATIONS IMPORTANTES:
-Le paiement se fait sur place.
-Le transport aller/retour depuis votre logement est inclus.
-Supplément de 200DH (20€) si le lieu de prise en charge est situé à plus de 20km du centre ville.
-Prévoyez des chaussures fermées.
-Activité possible dès 5 ans.
-Activité interdite aux femmes enceintes.
-Merci d’indiquer votre poids en commentaire
Le programme :
-Le chauffeur vient vous chercher à votre logement selon l’heure choisie.
-Vous arrivez au point de préparation situé à environ 1h30 de Marrakech.
-Après explication du déroulé de l’activité, vous partez pour un vol de 15 à 25 min qui vous permettra de découvrir les montagnes de l’Atlas vu d’en haut.
-Suite à votre vol, vous bénéficiez d’une pause thé."	"Découvrez Marrakech d’une manière unique avec notre activité de parapente. Envolez-vous au-dessus des montagnes de l’Atlas pour vivre une aventure inoubliable. Des sensations fortes et des vues époustouflantes vous attendent dans le ciel de Marrakech !"	"70"	""	"EUR"	"Activities"	""	"700 DH (70€) par personne au lieu de 850 DH (85€) par personne."	""	""	"https://marrakechbestof.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-02-at-11.13.37-1024x683.jpeg"	"https://marrakechbestof.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-02-at-11.13.37-1024x683.jpeg,https://marrakechbestof.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-02-at-11.13.41-472x1024.jpeg,https://marrakechbestof.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-02-at-11.13.43-1-1024x768.jpeg,https://marrakechbestof.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-02-at-11.13.53-1-1024x768.jpeg,https://marrakechbestof.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-02-at-11.13.53-2-1024x768.jpeg,https://marrakechbestof.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-02-at-11.13.53-1024x768.jpeg,https://marrakechbestof.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-02-at-11.13.54-1024x768.jpeg,https://marrakechbestof.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-02-at-11.13.57-1-1024x472.jpeg,https://marrakechbestof.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-02-at-11.13.57-1024x768.jpeg,https://marrakechbestof.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-02-at-11.14.00-2-1024x768.jpeg,https://marrakechbestof.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-02-at-11.14.00-768x1024.jpeg,https://marrakechbestof.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-02-at-11.14.02-1-768x1024.jpeg,https://marrakechbestof.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-02-at-11.14.02-768x1024.jpeg,https://marrakechbestof.com/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-02-at-11.14.04-2-768x1024.jpeg"	"TRUE"	"FALSE"	""	"Easy"	"Parapente - Marrakech Best Of"	""	""
"Dromadaire ou Quad + Accès piscine et dîner au Bédouin + Transport"	"Profitez d’une magnifique après midi et soirée au désert d’Agafay : l’incontournable à Marrakech.
Le désert d’Agafay est situé à 1H de route du centre. Le paysage est magnifique.
L’après midi quad sera chargée de sensations fortes puis vous profiterez d’un sublime coucher de soleil pour le diner et d’un spectacle gnawa, danseuse orientale et cracheur de feu à ne pas manquer !
Le camp Le Bédouin est très authentique.
INFORMATIONS IMPORTANTES :
-Le paiement se fait sur place sauf pour le Bédouin, séparément auprès de chaque prestataire. Chaque personne devra régler : 30€ pour le dromadaire, 70€ pour le quad, 55€ pour le dîner au camp (hors boissons), 15€ par personne pour le chauffeur retour.
-Le Bédouin vous contactera par e-mail pour demander le paiement intégral à l’avance via un lien de paiement afin de garantir votre réservation. En cas d’annulation, le Bédouin vous remboursera si vous annulez plus de 48 heures à l’avance.
-Il faudra régler chaque prestataire en espèces, en euros ou dirhams.
-Prévoyez des chaussures fermées pour le quad.
-Minimum de 2 personnes.
-Tout est compris dans cette après midi et soirée, sauf les boissons.
-Supplément à partir de 200 DH (20€) pour votre groupe si votre hôtel est hors Marrakech. (+ de 10KM du centre ville)
-Le transport se fait en groupe.
-Les transporteurs vous contacteront la veille au soir sur WhatsApp.
-L’activité quad se fait en petit groupe
Programme :
14h : Départ pour le quad et 14h ou 16h: Départ pour le dromadaire
Départ à 14h00 ou 16h00 de votre hôtel avec le transport (en groupe).
Comptez environ 1H de route.
Vous démarrez ensuite:
-1h de balade en petit groupe avec un guide pour le dromadaire
-2h de balade en petit groupe avec un guide pour le quad
Pause thé inclus
Le transport vous dépose ensuite au camp pour le dîner.
Total = 300 DH (30€) par personne à régler au partenaire du dromadaire.
Total = 700 DH (70€) par personne à régler au partenaire du quad.
Accès piscine et dîner dans le camp Le Bédouin :
Le dîner comprend entrée, plat, dessert selon le menu marocain hors boissons.
Vous pourrez profiter d’un spectacle gnawa (trio de chants et danses traditionnelles), d’une danseuse orientale et d’un cracheur de feu durant le dîner.
Total = 550 DH (55€) par personne (hors boissons) à régler au camp Le Bédouin.
22h : Transport retour vers Marrakech
Le transport pour rentrer à Marrakech se fait en groupe.
Total = 150 DH (15€) par personne pour le transport retour
Voir la localisation"	"Profitez d’une magnifique après midi et soirée au désert d’Agafay : l’incontournable à Marrakech."	"100"	""	"EUR"	"Activities"	"Désert d'Agafay"	"Dromadaire + Dîner au Bédouin + Transport: 

1000 DH (100€) par adulte.

Les paiements se font séparément auprès de chaque prestataire. Chaque personne devra régler : 300 DH (30€) pour le dromadaire, 550 DH (55€) pour le camp (hors boissons), 150 DH (15€) pour le chauffeur retour.

575 DH (57€) par enfant.

Les paiements se font séparément auprès de chaque prestataire. Chaque personne devra régler : 150 DH (15€) pour le dromadaire, 275 DH (27,50€) pour le camp (hors boissons), 150 DH (15€) pour le chauffeur retour.
Quad + Dîner au Bédouin + Transport

1400 DH (140€) par adulte

Les paiements se font séparément auprès de chaque prestataire. Chaque personne devra régler : 700 DH (70€) pour le quad, 550 DH (55€) pour le camp (hors boissons), 150 DH (15€) pour le chauffeur retour.

825 DH (82€) par enfant.

Les paiements se font séparément auprès de chaque prestataire. Chaque personne devra régler : 400 DH (40€) pour le quad, 275 DH (27,50€) pour le camp (hors boissons), 150 DH (15€) pour le chauffeur retour."	""	"2"	"https://marrakechbestof.com/wp-content/uploads/2023/11/restaurant-marrakech-desert-agafay-300x225-1.jpeg"	"https://marrakechbestof.com/wp-content/uploads/2023/11/restaurant-marrakech-desert-agafay-300x225-1.jpeg,https://marrakechbestof.com/wp-content/uploads/2023/11/A30F568D-E528-4D02-9BA2-10B25D3CE121-768x1024-1-225x300-1.jpeg,https://marrakechbestof.com/wp-content/uploads/2023/11/2023-10-27-1024x750.jpeg"	"TRUE"	"FALSE"	""	"Easy"	"Dromadaire ou Quad + Accès piscine et dîner au Bédouin + Transport - Marrakech Best Of"	""	""
"Visite du Palais Bahia, Palais Badii et de la Koutoubia"	"Visitez les magnifiques Palais Bahia, le Palais Badii et la mosquée de la Koutoubia durant une demi journée avec un guide de Marrakech.La visite est privée, il n’y aura que vous avec le guide.
Le Palais Bahia et Palais Badii sont deux magnifiques palais absolument à visiter durant votre séjour à Marrakech.
INFORMATIONS IMPORTANTES :
-Les horaires de visites sont 10h-14h ou 14h30-18h30.
-Le tarif d’entrée des monuments ne sont pas inclus.(100dh)
-Si vous choisissez de faire cette visite le vendredi, il risque d’y avoir plus de monde que d’habitude car les entrées des monuments sont gratuits ce jour pour les marocains.
-Nous vous recommandons de choisir un jour entre le lundi et le jeudi pour pouvoir y voir tous les artisans.
-Un acompte de 10€ sera demandé via lien de paiement.
-Le point de rdv avec le guide se fera devant le café médina rouge à Jamaa Al fna.
Programme :
-Visite du Palais Bahia avec toutes les explications du guide. Il vous racontera des anecdotes très intéressantes !
-Visite du Palais Badii avec toutes les explications du guide.
-Vous passerez devant la mosquée de la Koutoubia, car l’entrée est autorisée qu’aux musulmans. Le guide vous expliquera l’histoire de cette mosquée légendaire.
-Puis vous finirez à Jamaa El Fna et fin de la visite. Vous irez également chez un herboriste si vous le souhaitez."	"Visitez les magnifiques Palais Bahia, le Palais Badii et la mosquée de la Koutoubia durant une demi journée avec un guide de Marrakech.La visite est privée, il n’y aura que vous avec le guide."	"25"	""	"EUR"	"Activities"	"Médina"	"250 DH (25€) par personne pour la demi journée avec le guide. 4h de visite.
minimum 2 personnes
Pour toutes les visites de plus de 2 personnes : toutes les personnes en plus payeront uniquement 5€ et non 25€
Exemple : vous êtes 3, 2 payeront 25€ et la 3eme personne payera 5€, soit au total 25+25+5 = 55€ la visite"	""	""	"https://marrakechbestof.com/wp-content/uploads/2021/11/93F9ED04-0728-4F45-9D85-F7179924BEFC.jpeg"	"https://marrakechbestof.com/wp-content/uploads/2021/11/93F9ED04-0728-4F45-9D85-F7179924BEFC.jpeg,https://marrakechbestof.com/wp-content/uploads/2021/11/F31321A6-AC43-4191-9881-E4CBB857E1C5.jpeg,https://marrakechbestof.com/wp-content/uploads/2021/11/5968E559-2C22-468F-8C6F-8A0351F57C80-1024x576.jpeg"	"TRUE"	"FALSE"	""	"Easy"	"Visite du Palais Bahia, Palais Badii et de la Koutoubia - Marrakech Best Of"	""	""
